doc_id,company,source_type,source_name,publish_date,text,engagement,url,sentiment_score
CBMi0AFBVV95cUxObDM1Q0EyZW84YTBVR1l3VXVwUHNCSzdJSGNQV18yYnNoaloxc0pzZERKVVF3RDJCZlM2WGMwSXltRVkyOXJZb2luOWhtbFc3ZjdYVDB5czdxN1RQR1JrMnBpbW1MUDZqbVZweVlYVjRNTWZORG5ITTI5SHRpZWFMLVdaZGczMHN4aG9WNk1pUHVmUEtJcktrd0pWWTdPYjFESzdLVTZhTjlsZk1ZVlctV0RaT1gydTVfWWVMaDhuOHFiLVFSRzEzcld0Q1BOeU9X0gHWAUFVX3lxTE5hMmw3dS1lb3pYeXRlbjQySDRrbkRjaW9MTWV5NFNTVENTVmhKenBYdnZCSUwzUDlHdlhmZktHTmdrdnFVYWJmdzZObDBGYWlVYnNaV0R4MzlfOHdqbU5EWURMX2FNU1JYcVBjWWlwTFk4RWdoZjQyNF9GSmE4aTR5a2NjTTRJclZkNXRUY1RHYnNTaDFyQTlGNWI2YzVwT3NRTEVlVHZRZ3UtWklEd21GeV9ESElMV1E1SkhDeUJfeVhBQUM0YlF1ZHljSFhuejgza2RtSmc,Meta,news,CNBC TV18,2025-10-30 07:00:00,"From Amazon to Meta and Applied Materials, companies with biggest layoffs of 2025 - CNBC TV18",0.0,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObDM1Q0EyZW84YTBVR1l3VXVwUHNCSzdJSGNQV18yYnNoaloxc0pzZERKVVF3RDJCZlM2WGMwSXltRVkyOXJZb2luOWhtbFc3ZjdYVDB5czdxN1RQR1JrMnBpbW1MUDZqbVZweVlYVjRNTWZORG5ITTI5SHRpZWFMLVdaZGczMHN4aG9WNk1pUHVmUEtJcktrd0pWWTdPYjFESzdLVTZhTjlsZk1ZVlctV0RaT1gydTVfWWVMaDhuOHFiLVFSRzEzcld0Q1BOeU9X0gHWAUFVX3lxTE5hMmw3dS1lb3pYeXRlbjQySDRrbkRjaW9MTWV5NFNTVENTVmhKenBYdnZCSUwzUDlHdlhmZktHTmdrdnFVYWJmdzZObDBGYWlVYnNaV0R4MzlfOHdqbU5EWURMX2FNU1JYcVBjWWlwTFk4RWdoZjQyNF9GSmE4aTR5a2NjTTRJclZkNXRUY1RHYnNTaDFyQTlGNWI2YzVwT3NRTEVlVHZRZ3UtWklEd21GeV9ESElMV1E1SkhDeUJfeVhBQUM0YlF1ZHljSFhuejgza2RtSmc?oc=5,
CBMi0AFBVV95cUxOMWNSd0xDMWgtTWtlbjdhYXBNVXU4YWUyX1hqbU5aN1BjbXJNT00wYXZPaF93ekhHSzhUYzhJcDdCUVVsTWx4TVJQeXNvbjA1VGZZdTV5OU9oWS1oTXFqa2VEbEMwUGlEY1dNNThLMUM4MlFiR3BrT0FGeHk4aDF0SERZYlpjQncxQmdUdlZUS1NZX0FJclpmb2NPOVVMY0JMNnl2cnhJZkNvdTEtWTJnME5MLVVmS0YyOVduOUQwQVVIVGduMHFaNHVWejhNanRx,Meta,news,Benzinga,2025-12-05 08:00:00,"Meta Preps Major Metaverse Cuts, Analysts Predict Earnings Pop - Benzinga",0.0,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOMWNSd0xDMWgtTWtlbjdhYXBNVXU4YWUyX1hqbU5aN1BjbXJNT00wYXZPaF93ekhHSzhUYzhJcDdCUVVsTWx4TVJQeXNvbjA1VGZZdTV5OU9oWS1oTXFqa2VEbEMwUGlEY1dNNThLMUM4MlFiR3BrT0FGeHk4aDF0SERZYlpjQncxQmdUdlZUS1NZX0FJclpmb2NPOVVMY0JMNnl2cnhJZkNvdTEtWTJnME5MLVVmS0YyOVduOUQwQVVIVGduMHFaNHVWejhNanRx?oc=5,
CBMiigFBVV95cUxOY0IzeHRPSUhLaUJNc0tyMjFiU3d6emVZc1ZLRVNPbEQwUlRNYzNSdWtfQm42T1h5cDVTa3kxWXlqN3NFdUc2eU5KcThqRUZOcU8tUW9RVHc2ZTNyaEFLWml4UmhnTTdZQ2YwWkl4V00xT0xmVTRpaWl6azJVRjBjSWVCZGRMXzQya2c,Meta,news,Fortune,2025-02-13 08:00:00,Meta’s ‘low performer’ layoffs disputed by fired staffers and criticized by experts - Fortune,0.0,https://news.google.com/rss/articles/CBMiigFBVV95cUxOY0IzeHRPSUhLaUJNc0tyMjFiU3d6emVZc1ZLRVNPbEQwUlRNYzNSdWtfQm42T1h5cDVTa3kxWXlqN3NFdUc2eU5KcThqRUZOcU8tUW9RVHc2ZTNyaEFLWml4UmhnTTdZQ2YwWkl4V00xT0xmVTRpaWl6azJVRjBjSWVCZGRMXzQya2c?oc=5,
CBMiswFBVV95cUxNUUhGdDdiTzVCMDd3UTZ6SWNXMUEzUm5TTUE3bS1yejR3b1hVY0VlMUc5Y0Fzc3F5NTg2WnBYMThEZTdsc0tTeF9JTWhPc1VNNWE0N1gzbUF5WDl3ZF90T2F2allNOVB6UUZGcnY5dkpHaTBfcl80YXF5SWZ1bEE0bTFQNHktb3lMakIwZV93a1dfSmpNSldTSzlBblZEZTFQNHhMc1lKQWVWUU9TQnN3N0lVMA,Meta,news,sea.peoplemattersglobal.com,2025-02-17 08:00:00,Meta layoffs: The ripple effects on employees in Singapore - sea.peoplemattersglobal.com,0.0,https://news.google.com/rss/articles/CBMiswFBVV95cUxNUUhGdDdiTzVCMDd3UTZ6SWNXMUEzUm5TTUE3bS1yejR3b1hVY0VlMUc5Y0Fzc3F5NTg2WnBYMThEZTdsc0tTeF9JTWhPc1VNNWE0N1gzbUF5WDl3ZF90T2F2allNOVB6UUZGcnY5dkpHaTBfcl80YXF5SWZ1bEE0bTFQNHktb3lMakIwZV93a1dfSmpNSldTSzlBblZEZTFQNHhMc1lKQWVWUU9TQnN3N0lVMA?oc=5,
CBMioAFBVV95cUxPek14Uks3Nm9wWFpoYzNZTlpvV0c0eVRjT1o2VnFFQ1g4ZUxCbWNaZ2NnNFBST3hEVUU5blR2c0NqRXgyV2o3TnpFSHI1MHBwUDdNeFdacUhvLWZpeThMcTFsS21VT1owS1N1bTJsYUxCWEc1dXpwcXdiS3Nxb3VYb1VsYnJjdDNscEFKMnE0QkNNQ1NmcWVaOEJ3RVhyb3da,Meta,news,Fortune,2025-01-29 08:00:00,LVMH CEO Bernard Arnault came up with a new way to describe layoffs: being ‘promoted outwards’ - Fortune,0.0,https://news.google.com/rss/articles/CBMioAFBVV95cUxPek14Uks3Nm9wWFpoYzNZTlpvV0c0eVRjT1o2VnFFQ1g4ZUxCbWNaZ2NnNFBST3hEVUU5blR2c0NqRXgyV2o3TnpFSHI1MHBwUDdNeFdacUhvLWZpeThMcTFsS21VT1owS1N1bTJsYUxCWEc1dXpwcXdiS3Nxb3VYb1VsYnJjdDNscEFKMnE0QkNNQ1NmcWVaOEJ3RVhyb3da?oc=5,
CBMihgJBVV95cUxQamRFTWUxZ3pNdk5EaUpVemR0ZkpmSlRlZG9HRHZocXNGZjV1ak9NMTlDT2dmbXJwVzZXUURFdE10NjRKNE04OUtlaXV4Q3lDMXRtMFVqX1dxVlFvVGZYQ3BVS05KZl9ORWlFYkNYcVZHeVNkMURoWUw2NXN6SHdCeUVHWlpCLUdncFBWbnM0Wm5SclZfdUJPV3ItOGVwMXdISC1hRFN5OGs1SUtVcWpCcUlhWTdhUV9TRG1OMklMbEhyRTJBbkYtMGZhcTVCRUh4Rm1pZHlFVFpLVkUxdGRjUGE1QnVzOEZfQzNNaFpuT3JEUWNicmgyM21rZWpYWjI5QllwM1Vn0gGLAkFVX3lxTFBOM29mYk5uemY1TmNwWFVFVVZ2ZVdDdkxYVEV4RWFXaXhNQmpwNzJjR2lUWGlwWm1XQnpoekVrRDdkYUk5aXhLcV8taGZtR0w0V1ZodVJjTk9ldWVaa29TeWhNajRHeE5KNDRwMHc4enFYZmkzRUZWYXdkNzktc1BURllqVGtndDZRMWIwQTI3ZVRHTWlOYXI1WGhGWkJ5VktJb2NnMXBZbWxsUzBRVVlGWVJWQlBLdTBqWW9nRGcwUHZhMGJyaEZ6WXZjTzBKajc0UmVVMDVIdWxuTW8xU3hTU3E0bG1CdUYwVXM1dktPOTZMRXNNNkRaa3Z3a0lFQ1ZqVDVZMXF2M1dIYw,Meta,news,Times of India,2025-04-21 07:00:00,"Tech layoffs in 2025: Google, Microsoft, Meta, and other tech giants cut jobs amid restructuring - Times of India",0.0,https://news.google.com/rss/articles/CBMihgJBVV95cUxQamRFTWUxZ3pNdk5EaUpVemR0ZkpmSlRlZG9HRHZocXNGZjV1ak9NMTlDT2dmbXJwVzZXUURFdE10NjRKNE04OUtlaXV4Q3lDMXRtMFVqX1dxVlFvVGZYQ3BVS05KZl9ORWlFYkNYcVZHeVNkMURoWUw2NXN6SHdCeUVHWlpCLUdncFBWbnM0Wm5SclZfdUJPV3ItOGVwMXdISC1hRFN5OGs1SUtVcWpCcUlhWTdhUV9TRG1OMklMbEhyRTJBbkYtMGZhcTVCRUh4Rm1pZHlFVFpLVkUxdGRjUGE1QnVzOEZfQzNNaFpuT3JEUWNicmgyM21rZWpYWjI5QllwM1Vn0gGLAkFVX3lxTFBOM29mYk5uemY1TmNwWFVFVVZ2ZVdDdkxYVEV4RWFXaXhNQmpwNzJjR2lUWGlwWm1XQnpoekVrRDdkYUk5aXhLcV8taGZtR0w0V1ZodVJjTk9ldWVaa29TeWhNajRHeE5KNDRwMHc4enFYZmkzRUZWYXdkNzktc1BURllqVGtndDZRMWIwQTI3ZVRHTWlOYXI1WGhGWkJ5VktJb2NnMXBZbWxsUzBRVVlGWVJWQlBLdTBqWW9nRGcwUHZhMGJyaEZ6WXZjTzBKajc0UmVVMDVIdWxuTW8xU3hTU3E0bG1CdUYwVXM1dktPOTZMRXNNNkRaa3Z3a0lFQ1ZqVDVZMXF2M1dIYw?oc=5,
CBMiyAFBVV95cUxONmZlVmVfWU9PLWh6OHJPU2U3dUlITEpjaEpxR2VFQjFfdzBTQU1fLUg5WGUzSFBYajZveFlNV3F0NWRqNGx5SmU0eFlMUGRpWUl5Nm1DVlVmc1lRRTRiYW1yaUtlWi1DaVNtNjBxYkNIbWZDUDJ1TDBhQ3UyMGcyZ2Z1VzM2ZnBMb2lSengwd1hRNENsVGZBX1ZwcC1UNHU0MnBKOThqQ1k5M0o4Rk0xUEpORkVhUVV4NF9ObXpJcmxtamFpdUtfWg,Meta,news,Investor's Business Daily,2025-10-26 07:00:00,"Apple, Google, Meta, Amazon, Microsoft Earnings Due; Fed Rate Cut, Trump-Xi Ahead - Investor's Business Daily",0.0,https://news.google.com/rss/articles/CBMiyAFBVV95cUxONmZlVmVfWU9PLWh6OHJPU2U3dUlITEpjaEpxR2VFQjFfdzBTQU1fLUg5WGUzSFBYajZveFlNV3F0NWRqNGx5SmU0eFlMUGRpWUl5Nm1DVlVmc1lRRTRiYW1yaUtlWi1DaVNtNjBxYkNIbWZDUDJ1TDBhQ3UyMGcyZ2Z1VzM2ZnBMb2lSengwd1hRNENsVGZBX1ZwcC1UNHU0MnBKOThqQ1k5M0o4Rk0xUEpORkVhUVV4NF9ObXpJcmxtamFpdUtfWg?oc=5,
CBMivAFBVV95cUxNb29Ud183cjlRNXYxVndJMm4zQUYxbjJaNmctN082ZEJCdjVpMnFja0VJb2drd1lMekx6WDZvTUsxMEI1S2pMYTMwUGdVM3pSUE84NGZWOUh6YkUxV1YyR0xsTndUdTU3VElKLWpMT3NQTHQ5Y2t2U3FfU0Z1NFdPaG1NRzE0dFRGbEdoZFVkY3poRlQtYm5wZmN6V2VYSkJsZ0RNYkdkcFVUUnJSakdMRkxvN3Nya2F3QUp2NA,Meta,news,thenationalnews.com,2025-01-15 08:00:00,Meta layoffs: Could 2025 bring another wave of cuts in technology jobs? - thenationalnews.com,0.0,https://news.google.com/rss/articles/CBMivAFBVV95cUxNb29Ud183cjlRNXYxVndJMm4zQUYxbjJaNmctN082ZEJCdjVpMnFja0VJb2drd1lMekx6WDZvTUsxMEI1S2pMYTMwUGdVM3pSUE84NGZWOUh6YkUxV1YyR0xsTndUdTU3VElKLWpMT3NQTHQ5Y2t2U3FfU0Z1NFdPaG1NRzE0dFRGbEdoZFVkY3poRlQtYm5wZmN6V2VYSkJsZ0RNYkdkcFVUUnJSakdMRkxvN3Nya2F3QUp2NA?oc=5,
CBMivgFBVV95cUxNOXI0a3NjMi00RmdCMTZneVVEUFIyZVRUdGpDTlhCUGl5TTdlSGhrUE1JMDhQMHNTc3ZDNEE1MXRvQWI2dEd2NVZVZW9yU0pFejdCTjZ2RmNOR2tNQi1IZFhVNDVHVlRsNVNxNUNDRWxXXzhmemlMYjBzaUdLbGcwMkJ5bjBucVd1LW55QmpYZjZxYXBRZ2NERjQ0QUtnWVZVRS1TaWNGWGc1MVFZTWU2UVhvOThfdV9uOUhPNlF3,Meta,news,International Business Times UK,2025-11-13 08:00:00,'Labour Hoarding' Is Over: Major Firms Lead Wave of Job Cuts as Wall Street Cheers - International Business Times UK,0.0,https://news.google.com/rss/articles/CBMivgFBVV95cUxNOXI0a3NjMi00RmdCMTZneVVEUFIyZVRUdGpDTlhCUGl5TTdlSGhrUE1JMDhQMHNTc3ZDNEE1MXRvQWI2dEd2NVZVZW9yU0pFejdCTjZ2RmNOR2tNQi1IZFhVNDVHVlRsNVNxNUNDRWxXXzhmemlMYjBzaUdLbGcwMkJ5bjBucVd1LW55QmpYZjZxYXBRZ2NERjQ0QUtnWVZVRS1TaWNGWGc1MVFZTWU2UVhvOThfdV9uOUhPNlF3?oc=5,
CBMisgJBVV95cUxOdzBsbWhWVzhkSGJtVVRUY050TkxTMEZ0bWptSUxsNUxlc0VNdWZVWi1hR2Z1ZDlYU0pVZGJUenBGNUNQS2Y5NzVlU1ZEV0JucW5hZC05MDRIY0FCVFp3UVFqendsZEhNcnEzOHVZQlRITDZUU2c0Z3VEN0h1TWc4SEtMNXpjZTRKVWpqMml6dVJDYWRIODhTbUtqVjlpM21SYXRReUxYdjc0bV84U19MdmxaX2szYl9faFBZTnhaWHRYaDc3UnMzQ2ktY1JEVDA4STNMekpqd2x5aUEzZU1XN0x2aGNYU195YUgxRXFHTGpvMnYwNy1hekpVcnhpeUcyQUtTUXpIdUo2eEpYamVaVzNNeGFVZHF1bHA0REpjV0xhQjhyN1NzUlJ2TjlMblo1WlHSAbcCQVVfeXFMUFhNaENrVjdNU2M0SFZqRWZ6MzZRNFJIQ2pGb1RINjlpVU1iN1FlLWViZXRUNDJ3b3VtVE1NdFhpY2xKdExCdmY4NVJYTTRFUmwyR0szMFJaRWg0TlY1aGlrbndwaVFSOFdISGhQSlgyWmI4X0dzVEc1U0pTa1VLWVNMcXRySjNqVkZpS2lwMmJYNnRjSUNZVm5ZMDc5MnAtdmhKNHFSNk40U2QtMGJPNmhfak1IREFjT2V5QVFIM05TUUY2bTZxaWVKUEdiOFlUSFE5eG0yWWxOSUxFVGRGSmlxZ25ZeVEwa1JKcDJ0WTExTElUOEdfSFJUMzVtWHl5bDltcm5uc0kySXRYdXYzQzlsQlppMXQ1Y3A1RFdBX2FTUFhyMDFJdFlFUlMwN1hLeng2czNOWjg,Meta,news,The Economic Times,2025-09-06 07:00:00,"Tech layoffs 2025 surge in US: Amazon, Microsoft, Meta slash thousands of jobs. Check full list of compani - The Economic Times",0.0,https://news.google.com/rss/articles/CBMisgJBVV95cUxOdzBsbWhWVzhkSGJtVVRUY050TkxTMEZ0bWptSUxsNUxlc0VNdWZVWi1hR2Z1ZDlYU0pVZGJUenBGNUNQS2Y5NzVlU1ZEV0JucW5hZC05MDRIY0FCVFp3UVFqendsZEhNcnEzOHVZQlRITDZUU2c0Z3VEN0h1TWc4SEtMNXpjZTRKVWpqMml6dVJDYWRIODhTbUtqVjlpM21SYXRReUxYdjc0bV84U19MdmxaX2szYl9faFBZTnhaWHRYaDc3UnMzQ2ktY1JEVDA4STNMekpqd2x5aUEzZU1XN0x2aGNYU195YUgxRXFHTGpvMnYwNy1hekpVcnhpeUcyQUtTUXpIdUo2eEpYamVaVzNNeGFVZHF1bHA0REpjV0xhQjhyN1NzUlJ2TjlMblo1WlHSAbcCQVVfeXFMUFhNaENrVjdNU2M0SFZqRWZ6MzZRNFJIQ2pGb1RINjlpVU1iN1FlLWViZXRUNDJ3b3VtVE1NdFhpY2xKdExCdmY4NVJYTTRFUmwyR0szMFJaRWg0TlY1aGlrbndwaVFSOFdISGhQSlgyWmI4X0dzVEc1U0pTa1VLWVNMcXRySjNqVkZpS2lwMmJYNnRjSUNZVm5ZMDc5MnAtdmhKNHFSNk40U2QtMGJPNmhfak1IREFjT2V5QVFIM05TUUY2bTZxaWVKUEdiOFlUSFE5eG0yWWxOSUxFVGRGSmlxZ25ZeVEwa1JKcDJ0WTExTElUOEdfSFJUMzVtWHl5bDltcm5uc0kySXRYdXYzQzlsQlppMXQ1Y3A1RFdBX2FTUFhyMDFJdFlFUlMwN1hLeng2czNOWjg?oc=5,
CBMilAFBVV95cUxOUkJWMTNqRzZUV0M4WU55OWpPM3JRdk5LeEN5LXdZOGZXcXlvT3otV2ZLeElxam9YaVNWVUZfS0pDbFh4TlZFNXBMSjBDZ1hMMGJKaV90cGlsVlFUUW5FOVlyQjdTRl9YWDE4aG5PSVlndnVscVR2bS1wM2c2amMwcVlLWkNoRDZ6LU5COWtJTjVHNlM5,Meta,news,Business Insider,2025-02-20 08:00:00,Big Tech Is on a Cost-Cutting Spree to Fund Big AI Bets - Business Insider,0.0,https://news.google.com/rss/articles/CBMilAFBVV95cUxOUkJWMTNqRzZUV0M4WU55OWpPM3JRdk5LeEN5LXdZOGZXcXlvT3otV2ZLeElxam9YaVNWVUZfS0pDbFh4TlZFNXBMSjBDZ1hMMGJKaV90cGlsVlFUUW5FOVlyQjdTRl9YWDE4aG5PSVlndnVscVR2bS1wM2c2amMwcVlLWkNoRDZ6LU5COWtJTjVHNlM5?oc=5,
CBMiZ0FVX3lxTE9Qd0ZYQmR6SmVpRkxZVWxTbjh5R1lTdzJ1QTgyZDZkTkoyeTltR0Z5WlJfcUZhNHVvcFFEMmZydnR0ZjRDdjlEaWZQQXlyUFhLNkcwOHI1LXVVeWQzcDJYVXBvMWZtX28,Meta,news,Vulcan Post,2025-08-14 07:00:00,"Singapore layoffs in 2025: Microsoft, TikTok, Meta, Standard Chartered among those affected - Vulcan Post",0.0,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9Qd0ZYQmR6SmVpRkxZVWxTbjh5R1lTdzJ1QTgyZDZkTkoyeTltR0Z5WlJfcUZhNHVvcFFEMmZydnR0ZjRDdjlEaWZQQXlyUFhLNkcwOHI1LXVVeWQzcDJYVXBvMWZtX28?oc=5,
CBMiugFBVV95cUxQbUo0U1kzeTlhSERwWVJHVkNBYWsxNmJpY2Q4cFgtRmlsa0tyNTNTODhhbU1uckFfUzVNVnl1YmtYMlFPeWV6Vms1blBqbEYzX0FiQzdUZF9GMEtSVW9uc0xOUzVkOEdGOXR5aWNRZFREYVR0ekdidGgyWjU2eFFXYVBzVjlsSXJrVllyaEhzemFNc2E1OE1sbW8ycGxzQkw4emJsczhfTUcxR1ZrMDkxY1VjLXdweXNZOUE,Meta,news,International Business Times UK,2025-10-02 07:00:00,"Over 118,000 Tech Jobs Slashed Across US In 2025 – With Half From California As Meta, HP And Intel Lead Cuts - International Business Times UK",0.0,https://news.google.com/rss/articles/CBMiugFBVV95cUxQbUo0U1kzeTlhSERwWVJHVkNBYWsxNmJpY2Q4cFgtRmlsa0tyNTNTODhhbU1uckFfUzVNVnl1YmtYMlFPeWV6Vms1blBqbEYzX0FiQzdUZF9GMEtSVW9uc0xOUzVkOEdGOXR5aWNRZFREYVR0ekdidGgyWjU2eFFXYVBzVjlsSXJrVllyaEhzemFNc2E1OE1sbW8ycGxzQkw4emJsczhfTUcxR1ZrMDkxY1VjLXdweXNZOUE?oc=5,
CBMiugFBVV95cUxQdUZYSG1JYjlXVTQwNmZ0bDdCTV9SMFR6S3E1amlxNkxtV1ZZZ2RsVTUzNXRhZE1XVS1uSmNMQk84ODdqc2hlaWRkUWxrVjVxVl9PSEpJdXFtUjhLdXgtcDR4X3NGMXJHelcyMGFhdDhzOVdJa2ZqRi1ndzBNdXlkeUJkV0hYWVZHcWdRYk9FSlg3NjFnVjZEdk5BTC1nTUMycFJwS2J5UWNZZEo1RGltV0YwMHJwMzZDZ3fSAccBQVVfeXFMTXo5dTZwWDNUMm9HcVhNNk1zR1l3dk1nQXF5cWJ6SXJROFVpLWhVUG1EOTh3M3VLRklGNm92ZFMxbnlvdWcwcW8tZ2l0blR1bnBDajhTenRvT2tPXy1oLTRhcnpTMnJBTEg2U05EVU5Gd0FURlc5Y1NOeDhxTmlQY0k4bEhycUVDcmtrZzlyYzZfUFBuR2YwR2ZTaWNZQUk4aC0wOXJXbmMwd0h3REVnSmZFcmFLc0gwdHhDSURKNzYtdHRXZGxPYw,Meta,news,EdexLive,2025-06-06 07:00:00,"Over 62,000 techies lost jobs in 2025 so far | Microsoft, Google, Meta record highest layoffs - EdexLive",0.0,https://news.google.com/rss/articles/CBMiugFBVV95cUxQdUZYSG1JYjlXVTQwNmZ0bDdCTV9SMFR6S3E1amlxNkxtV1ZZZ2RsVTUzNXRhZE1XVS1uSmNMQk84ODdqc2hlaWRkUWxrVjVxVl9PSEpJdXFtUjhLdXgtcDR4X3NGMXJHelcyMGFhdDhzOVdJa2ZqRi1ndzBNdXlkeUJkV0hYWVZHcWdRYk9FSlg3NjFnVjZEdk5BTC1nTUMycFJwS2J5UWNZZEo1RGltV0YwMHJwMzZDZ3fSAccBQVVfeXFMTXo5dTZwWDNUMm9HcVhNNk1zR1l3dk1nQXF5cWJ6SXJROFVpLWhVUG1EOTh3M3VLRklGNm92ZFMxbnlvdWcwcW8tZ2l0blR1bnBDajhTenRvT2tPXy1oLTRhcnpTMnJBTEg2U05EVU5Gd0FURlc5Y1NOeDhxTmlQY0k4bEhycUVDcmtrZzlyYzZfUFBuR2YwR2ZTaWNZQUk4aC0wOXJXbmMwd0h3REVnSmZFcmFLc0gwdHhDSURKNzYtdHRXZGxPYw?oc=5,
CBMiywFBVV95cUxQQ3NnbEM2QUFnb0VVamsyWjhiU1ZBOXB0TWVWLTJ1WlloWWJ6MTVFWmFBbUFCVEd3c0NCRDVjVmw3S2owdE1DU3BnYnBDQWJHOVo0cjJzVkdsMzlqNnBTU3l4cVB2X21BYTFfUU9QekZwYUpyNXdPbW8zSjFicGRfOHhBLWViOWFkRFBEQUtZMzRnTS1jX3phZ2ladkZ2UWs5SmY3Rl9VaTFwa3NyUE8wVHJmVE0ybHZuYi0zT2p3WDJsWVRLX1lxSWJwTdIB0gFBVV95cUxNQzk4YUVzNFl6akdPRzVDNmUtNHFxRjllLWp3RHZZRHFiTFdzMmVRTmZ5cVhRZWFGZUsxbWw3cGFzdF91c2lKMm1saUY1MnRlQjdMWjRKMHZKOWVBYWZWXzc2dm9SMTlJVEFEZFc4aGxzVzVwSGlKd3dpbmVCRkhaR09fTmhySXlvU0xrTmk1QWxVMHZpbG1fYXpXaTR2ZEZKeThHa2tYOTZ0OXZRUjQyZGhuRmNZS2k5M2pxaDJJQ1ZVTmxKckV4TGd2Q2l2MlpRamc,Meta,news,financialexpress.com,2025-04-14 07:00:00,"Tech layoffs in 2025 continue: Google, Microsoft, Meta and others slash jobs - financialexpress.com",0.0,https://news.google.com/rss/articles/CBMiywFBVV95cUxQQ3NnbEM2QUFnb0VVamsyWjhiU1ZBOXB0TWVWLTJ1WlloWWJ6MTVFWmFBbUFCVEd3c0NCRDVjVmw3S2owdE1DU3BnYnBDQWJHOVo0cjJzVkdsMzlqNnBTU3l4cVB2X21BYTFfUU9QekZwYUpyNXdPbW8zSjFicGRfOHhBLWViOWFkRFBEQUtZMzRnTS1jX3phZ2ladkZ2UWs5SmY3Rl9VaTFwa3NyUE8wVHJmVE0ybHZuYi0zT2p3WDJsWVRLX1lxSWJwTdIB0gFBVV95cUxNQzk4YUVzNFl6akdPRzVDNmUtNHFxRjllLWp3RHZZRHFiTFdzMmVRTmZ5cVhRZWFGZUsxbWw3cGFzdF91c2lKMm1saUY1MnRlQjdMWjRKMHZKOWVBYWZWXzc2dm9SMTlJVEFEZFc4aGxzVzVwSGlKd3dpbmVCRkhaR09fTmhySXlvU0xrTmk1QWxVMHZpbG1fYXpXaTR2ZEZKeThHa2tYOTZ0OXZRUjQyZGhuRmNZS2k5M2pxaDJJQ1ZVTmxKckV4TGd2Q2l2MlpRamc?oc=5,
CBMisAFBVV95cUxOcVRNS2czMnlfRWtRSTRXNmVRRDRNV0dYUkhiR0hmOWV4QXZkdmxVODFWalJEZUZERVREdnpnLWpBN2UyMmk0U1ZQYzctbUdFdFA5OTg3amIxQkVnTFFOMlozZ2pjWkEtU29FNlJzTldVRjVfY21Ea2FfQ29ydjV1bjEyOTFWblV5UXNUcGNFQ2ExM0ttSGpFallDU09YNFEyT3lfTE9vQ2ZYeDc3WFFjTtIBvgFBVV95cUxPNGlHSGN2RE41dEthNHIwZFE3OFp4dUtrR243cVluR2ctLURjejlzSmgxUFhFVlNFdnRTY2VxVGJTTFRESEVrMXBEVHFOOS1LRG1iRWhiT3p4dW1UOFVST0laUEw2SUs2TURJOXdnSDBKTE01VVlXMHZDVDBfaWtRYWVGamIxYUdGQnhNbXZYSG5TR2VoN3I5emtkTFZIU3FDSGd4ZDBHeXVDSEhMSFVNbVlOMEhkNVlOaFJ0dVJR,Meta,news,Analytics Insight,2025-06-26 07:00:00,"Layoffs in Tech Industry: Why Intel, Amazon, and Meta Are Reducing Size? - Analytics Insight",0.0,https://news.google.com/rss/articles/CBMisAFBVV95cUxOcVRNS2czMnlfRWtRSTRXNmVRRDRNV0dYUkhiR0hmOWV4QXZkdmxVODFWalJEZUZERVREdnpnLWpBN2UyMmk0U1ZQYzctbUdFdFA5OTg3amIxQkVnTFFOMlozZ2pjWkEtU29FNlJzTldVRjVfY21Ea2FfQ29ydjV1bjEyOTFWblV5UXNUcGNFQ2ExM0ttSGpFallDU09YNFEyT3lfTE9vQ2ZYeDc3WFFjTtIBvgFBVV95cUxPNGlHSGN2RE41dEthNHIwZFE3OFp4dUtrR243cVluR2ctLURjejlzSmgxUFhFVlNFdnRTY2VxVGJTTFRESEVrMXBEVHFOOS1LRG1iRWhiT3p4dW1UOFVST0laUEw2SUs2TURJOXdnSDBKTE01VVlXMHZDVDBfaWtRYWVGamIxYUdGQnhNbXZYSG5TR2VoN3I5emtkTFZIU3FDSGd4ZDBHeXVDSEhMSFVNbVlOMEhkNVlOaFJ0dVJR?oc=5,
