company,source_type,source_name,publish_date,sentiment_score,url,engagement
Meta,news,GDELT,,0.0,https://seekingalpha.com/article/4841901-wall-street-lunch-metas-chief-ai-scientist-yann-lecun-plans-to-exit,0
Meta,news,GDELT,,0.0,https://www.forbes.com/sites/stevedenning/2025/11/16/why-rapid-value-creation-is-now-global-and-multi-sectoral/,0
Meta,news,GDELT,,0.0,https://www.proactiveinvestors.com.au/companies/news/1082386/ai-disruption-triggers-mass-layoffs-in-big-tech.html,0
Meta,news,GDELT,,0.0,https://www.gulte.com/trends/379694/it-firms-slash-jobs-amid-shift-to-ai,0
Meta,news,GDELT,,0.0,https://www.presstelegram.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.bandt.com.au/meta-disputes-10-of-the-ads-it-serves-are-scams/,0
Meta,news,GDELT,,0.0,https://www.geeky-gadgets.com/meta-display-ar-glasses-teardown/,0
Meta,news,GDELT,,0.0,https://economictimes.indiatimes.com/nri/work/tcs-and-infosys-reduce-new-h-1b-visa-filings-as-google-and-amazon-top-the-2025-charts/articleshow/125428226.cms,0
Meta,news,GDELT,,0.0,https://www.idahostatejournal.com/news/national/youtube-to-pay-24-5-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan/article_7c2042eb-8689-54c6-a8bf-725954ae3a5a.html,0
Meta,news,GDELT,,0.0,https://cyprus-mail.com/2025/10/26/meta-to-cut-around-600-roles-in-its-superintelligence-labs-ai-unit,0
Meta,news,GDELT,,0.0,https://marketrealist.com:443/which-major-companies-have-announced-layoffs-in-2025/,0
Meta,news,GDELT,,0.0,https://economictimes.indiatimes.com/news/international/us/us-layoffs-hit-highest-level-in-two-decades-a-company-wise-breakdown-of-massive-job-cuts-by-ai-and-cost-cutting/articleshow/125199673.cms,0
Meta,news,GDELT,,0.0,https://fortune.com/2025/11/18/ai-engineers-success-qualities-instagram-adam-mosseri-meta-alexandr-wang-vibe-coding/,0
Meta,news,GDELT,,0.0,https://finance.yahoo.com/news/google-partners-ambani-reliance-offer-140619419.html,0
